3.414213562373095145e-01,-1.414213562373095312e-01,0.000000000000000000e+00,nan,3.696017713351366640e-01,3.696017713351366640e-01,nan
3.563662964936059607e-01,-1.246979603717466994e-01,0.000000000000000000e+00,nan,8.286072491553297947e-01,8.286072491553297947e-01,nan
3.693448398456568582e-01,-1.064064153030673254e-01,0.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan
3.801937735804838403e-01,-8.677674782351163518e-02,0.000000000000000000e+00,nan,8.976462949823255100e-01,8.976462949823255100e-01,nan
3.887766660616735481e-01,-6.605581239103341940e-02,0.000000000000000000e+00,nan,7.036271231848517660e-01,7.036271231848517660e-01,nan
3.949855824363647239e-01,-4.450418679126288274e-02,0.000000000000000000e+00,nan,3.210667002290362726e-01,3.210667002290362726e-01,nan
3.987424419786485541e-01,-2.239289522066157181e-02,0.000000000000000000e+00,nan,3.140590827613742309e-01,3.140590827613742309e-01,nan
4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.340773276822928073e-01,2.340773276822928350e-01,nan
3.987424419786485541e-01,2.239289522066157181e-02,0.000000000000000000e+00,nan,3.140590827613742309e-01,3.140590827613742309e-01,nan
3.949855824363647239e-01,4.450418679126288274e-02,0.000000000000000000e+00,nan,3.210667002290362726e-01,3.210667002290362726e-01,nan
3.887766660616735481e-01,6.605581239103341940e-02,0.000000000000000000e+00,nan,7.036271231848517660e-01,7.036271231848517660e-01,nan
3.801937735804838403e-01,8.677674782351163518e-02,0.000000000000000000e+00,nan,8.976462949823255100e-01,8.976462949823255100e-01,nan
3.693448398456568582e-01,1.064064153030673254e-01,0.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,nan
3.563662964936059607e-01,1.246979603717466994e-01,0.000000000000000000e+00,nan,8.286072491553297947e-01,8.286072491553297947e-01,nan
3.414213562373095145e-01,1.414213562373095312e-01,0.000000000000000000e+00,nan,3.696017713351366640e-01,3.696017713351366640e-01,nan
